timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,54478E+12;1685;Get Página Inicial-5;200;OK;Thread Group 1-5;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;1685;0;1409
1,54478E+12;1544;Get Página Inicial-6;200;OK;Thread Group 1-5;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1484;0;1218
1,54478E+12;134;Get Página Inicial-7;200;OK;Thread Group 1-5;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;133;0;0
1,54478E+12;3;Get Página Inicial-8;200;OK;Thread Group 1-5;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;3;0;0
1,54478E+12;2;Get Página Inicial-9;200;OK;Thread Group 1-5;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;2;0;0
1,54478E+12;4;Get Página Inicial-10;200;OK;Thread Group 1-5;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;4;0;0
1,54478E+12;1953;Get Página Inicial-11;200;OK;Thread Group 1-5;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;1953;0;1842
1,54478E+12;2578;Get Página Inicial-12;200;OK;Thread Group 1-5;text;true;;33087;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2576;0;2133
1,54478E+12;2606;Get Página Inicial-13;200;OK;Thread Group 1-5;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;2550;0;2355
1,54478E+12;25038;Get Página Inicial;200;OK;Thread Group 1-66;text;true;;145052;6622;200;200;https://homologacao.ufms.br/siscad/;6478;0;6388
1,54478E+12;6478;Get Página Inicial-0;200;OK;Thread Group 1-66;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;6478;0;6388
1,54478E+12;347;Get Página Inicial-1;200;OK;Thread Group 1-66;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;346;0;208
1,54478E+12;5783;Get Página Inicial-2;200;OK;Thread Group 1-66;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;4553;0;4183
1,54478E+12;1674;Get Página Inicial-3;200;OK;Thread Group 1-66;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1674;0;1329
1,54478E+12;210;Get Página Inicial-4;200;OK;Thread Group 1-66;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;209;0;0
